funcid,dim,milestone,error
5,30,1,4.605793e+02
5,30,2,3.407264e+02
5,30,3,3.362933e+02
5,30,5,3.362928e+02
5,30,10,3.362928e+02
5,30,20,3.362928e+02
5,30,30,3.362928e+02
5,30,40,3.362928e+02
5,30,50,3.362928e+02
5,30,60,3.362928e+02
5,30,70,3.362928e+02
5,30,80,3.362928e+02
5,30,90,3.362928e+02
5,30,100,3.362928e+02
5,30,1,4.605793e+02
5,30,2,3.407264e+02
5,30,3,3.362933e+02
5,30,5,3.362928e+02
5,30,10,3.362928e+02
5,30,20,3.362928e+02
5,30,30,3.362928e+02
5,30,40,3.362928e+02
5,30,50,3.362928e+02
5,30,60,3.362928e+02
5,30,70,3.362928e+02
5,30,80,3.362928e+02
5,30,90,3.362928e+02
5,30,100,3.362928e+02
